symbol,itm_call,open_interest_call,imp_vol_call,volume_call,change_call,percent_change_call,last_price_call,bid_call,ask_call,strike,expire_date,bid_put,ask_put,last_price_put,change_put,percent_change_put,volume_put,open_interest_put,imp_vol_put,itm_put,contract_size_call,contract_symbol_call,last_trade_date_call,currency_call,contract_size_put,contract_symbol_put,last_trade_date_put,currency_put
TSLA,Y,597,1.0000000000000003e-05,2.0,0.0,0.0,129.3,0.0,0.0,140.0,2026-01-16,0.0,0.0,8.52,0.0,0.0,40.0,4018,0.12500875,N,REGULAR,TSLA260116C00140000,2024-11-05 19:54:50+00:00,USD,REGULAR,TSLA260116P00140000,2024-11-05 18:19:39+00:00,USD
TSLA,Y,441,1.0000000000000003e-05,1.0,0.0,0.0,117.55,0.0,0.0,145.0,2026-01-16,0.0,0.0,9.55,0.0,0.0,40.0,2913,0.12500875,N,REGULAR,TSLA260116C00145000,2024-11-04 17:09:14+00:00,USD,REGULAR,TSLA260116P00145000,2024-11-05 20:14:02+00:00,USD
TSLA,Y,3942,1.0000000000000003e-05,11.0,0.0,0.0,122.0,0.0,0.0,150.0,2026-01-16,0.0,0.0,10.54,0.0,0.0,150.0,7341,0.12500875,N,REGULAR,TSLA260116C00150000,2024-11-05 20:36:51+00:00,USD,REGULAR,TSLA260116P00150000,2024-11-05 20:36:02+00:00,USD
TSLA,Y,753,1.0000000000000003e-05,1.0,0.0,0.0,116.45,0.0,0.0,155.0,2026-01-16,0.0,0.0,11.65,0.0,0.0,1.0,1676,0.062509375,N,REGULAR,TSLA260116C00155000,2024-11-05 16:07:39+00:00,USD,REGULAR,TSLA260116P00155000,2024-11-05 20:15:21+00:00,USD
TSLA,Y,1538,1.0000000000000003e-05,3.0,0.0,0.0,112.93,0.0,0.0,160.0,2026-01-16,0.0,0.0,13.04,0.0,0.0,7.0,6979,0.062509375,N,REGULAR,TSLA260116C00160000,2024-11-05 20:55:05+00:00,USD,REGULAR,TSLA260116P00160000,2024-11-05 20:09:28+00:00,USD
TSLA,Y,932,1.0000000000000003e-05,2.0,0.0,0.0,111.84,0.0,0.0,165.0,2026-01-16,0.0,0.0,14.19,0.0,0.0,30.0,6777,0.062509375,N,REGULAR,TSLA260116C00165000,2024-11-05 16:45:15+00:00,USD,REGULAR,TSLA260116P00165000,2024-11-05 18:14:41+00:00,USD
TSLA,Y,1020,1.0000000000000003e-05,1.0,0.0,0.0,107.4,0.0,0.0,170.0,2026-01-16,0.0,0.0,15.65,0.0,0.0,302.0,8910,0.062509375,N,REGULAR,TSLA260116C00170000,2024-11-05 20:32:14+00:00,USD,REGULAR,TSLA260116P00170000,2024-11-05 20:23:34+00:00,USD
TSLA,Y,1983,1.0000000000000003e-05,6.0,0.0,0.0,103.9,0.0,0.0,175.0,2026-01-16,0.0,0.0,17.1,0.0,0.0,26.0,5941,0.062509375,N,REGULAR,TSLA260116C00175000,2024-11-05 19:57:38+00:00,USD,REGULAR,TSLA260116P00175000,2024-11-05 20:40:09+00:00,USD
TSLA,Y,2088,1.0000000000000003e-05,7.0,0.0,0.0,100.3,0.0,0.0,180.0,2026-01-16,0.0,0.0,18.6,0.0,0.0,46.0,7447,0.062509375,N,REGULAR,TSLA260116C00180000,2024-11-05 20:47:20+00:00,USD,REGULAR,TSLA260116P00180000,2024-11-05 20:16:06+00:00,USD
TSLA,Y,1096,1.0000000000000003e-05,2.0,0.0,0.0,97.0,0.0,0.0,185.0,2026-01-16,0.0,0.0,20.3,0.0,0.0,4.0,1777,0.062509375,N,REGULAR,TSLA260116C00185000,2024-11-05 20:53:14+00:00,USD,REGULAR,TSLA260116P00185000,2024-11-05 20:15:26+00:00,USD
TSLA,Y,2347,1.0000000000000003e-05,32.0,0.0,0.0,93.6,0.0,0.0,190.0,2026-01-16,0.0,0.0,22.05,0.0,0.0,19.0,6594,0.062509375,N,REGULAR,TSLA260116C00190000,2024-11-05 20:50:39+00:00,USD,REGULAR,TSLA260116P00190000,2024-11-05 20:15:26+00:00,USD
TSLA,Y,1192,1.0000000000000003e-05,10.0,0.0,0.0,91.7,0.0,0.0,195.0,2026-01-16,0.0,0.0,23.6,0.0,0.0,10.0,997,0.062509375,N,REGULAR,TSLA260116C00195000,2024-11-05 20:17:05+00:00,USD,REGULAR,TSLA260116P00195000,2024-11-05 18:46:16+00:00,USD
TSLA,Y,8223,1.0000000000000003e-05,63.0,0.0,0.0,88.2,0.0,0.0,200.0,2026-01-16,0.0,0.0,25.75,0.0,0.0,36.0,18032,0.0312596875,N,REGULAR,TSLA260116C00200000,2024-11-05 20:48:02+00:00,USD,REGULAR,TSLA260116P00200000,2024-11-05 20:16:47+00:00,USD
TSLA,Y,2956,1.0000000000000003e-05,9.0,0.0,0.0,84.75,0.0,0.0,210.0,2026-01-16,0.0,0.0,29.9,0.0,0.0,6.0,2225,0.0312596875,N,REGULAR,TSLA260116C00210000,2024-11-05 18:32:47+00:00,USD,REGULAR,TSLA260116P00210000,2024-11-05 20:15:23+00:00,USD
TSLA,Y,3453,1.0000000000000003e-05,50.0,0.0,0.0,77.3,0.0,0.0,220.0,2026-01-16,0.0,0.0,34.3,0.0,0.0,31.0,7311,0.0312596875,N,REGULAR,TSLA260116C00220000,2024-11-05 20:55:00+00:00,USD,REGULAR,TSLA260116P00220000,2024-11-05 20:15:37+00:00,USD
TSLA,Y,2817,1.0000000000000003e-05,13.0,0.0,0.0,74.75,0.0,0.0,230.0,2026-01-16,0.0,0.0,39.7,0.0,0.0,50.0,1888,0.015634843750000002,N,REGULAR,TSLA260116C00230000,2024-11-05 17:27:30+00:00,USD,REGULAR,TSLA260116P00230000,2024-11-05 15:29:11+00:00,USD
TSLA,Y,6661,1.0000000000000003e-05,70.0,0.0,0.0,68.39,0.0,0.0,240.0,2026-01-16,0.0,0.0,44.1,0.0,0.0,139.0,10705,0.007822421875,N,REGULAR,TSLA260116C00240000,2024-11-05 20:45:27+00:00,USD,REGULAR,TSLA260116P00240000,2024-11-05 20:36:07+00:00,USD
TSLA,Y,9872,1.0000000000000003e-05,90.0,0.0,0.0,63.6,0.0,0.0,250.0,2026-01-16,0.0,0.0,50.0,0.0,0.0,50.0,3427,0.00196310546875,N,REGULAR,TSLA260116C00250000,2024-11-05 20:59:44+00:00,USD,REGULAR,TSLA260116P00250000,2024-11-05 19:56:18+00:00,USD
TSLA,N,2683,0.007822421875,57.0,0.0,0.0,59.85,0.0,0.0,260.0,2026-01-16,0.0,0.0,54.66,0.0,0.0,33.0,1765,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00260000,2024-11-05 20:49:59+00:00,USD,REGULAR,TSLA260116P00260000,2024-11-05 18:04:54+00:00,USD
TSLA,N,3325,0.015634843750000002,44.0,0.0,0.0,56.58,0.0,0.0,270.0,2026-01-16,0.0,0.0,60.2,0.0,0.0,48.0,1138,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00270000,2024-11-05 20:42:15+00:00,USD,REGULAR,TSLA260116P00270000,2024-11-05 18:59:11+00:00,USD
TSLA,N,3113,0.015634843750000002,117.0,0.0,0.0,52.3,0.0,0.0,280.0,2026-01-16,0.0,0.0,68.05,0.0,0.0,6.0,1442,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00280000,2024-11-05 20:55:10+00:00,USD,REGULAR,TSLA260116P00280000,2024-11-05 20:58:33+00:00,USD
TSLA,N,3229,0.0312596875,37.0,0.0,0.0,49.35,0.0,0.0,290.0,2026-01-16,0.0,0.0,74.55,0.0,0.0,9.0,318,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00290000,2024-11-05 20:23:29+00:00,USD,REGULAR,TSLA260116P00290000,2024-11-05 20:58:33+00:00,USD
TSLA,N,14890,0.0312596875,282.0,0.0,0.0,46.0,0.0,0.0,300.0,2026-01-16,0.0,0.0,80.2,0.0,0.0,7.0,1180,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00300000,2024-11-05 20:59:10+00:00,USD,REGULAR,TSLA260116P00300000,2024-11-05 16:49:30+00:00,USD
TSLA,N,2090,0.0312596875,228.0,0.0,0.0,42.86,0.0,0.0,310.0,2026-01-16,0.0,0.0,88.25,0.0,0.0,2.0,271,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00310000,2024-11-05 20:57:32+00:00,USD,REGULAR,TSLA260116P00310000,2024-11-05 16:08:59+00:00,USD
TSLA,N,2785,0.0312596875,136.0,0.0,0.0,40.55,0.0,0.0,320.0,2026-01-16,0.0,0.0,98.7,0.0,0.0,1.0,752,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00320000,2024-11-05 20:53:35+00:00,USD,REGULAR,TSLA260116P00320000,2024-11-04 14:30:04+00:00,USD
TSLA,N,2490,0.062509375,21.0,0.0,0.0,39.5,0.0,0.0,330.0,2026-01-16,0.0,0.0,103.0,0.0,0.0,10.0,197,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00330000,2024-11-05 19:12:43+00:00,USD,REGULAR,TSLA260116P00330000,2024-11-01 13:48:22+00:00,USD
TSLA,N,2075,0.062509375,6.0,0.0,0.0,36.0,0.0,0.0,340.0,2026-01-16,0.0,0.0,111.0,0.0,0.0,1.0,425,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00340000,2024-11-05 20:46:10+00:00,USD,REGULAR,TSLA260116P00340000,2024-10-31 18:17:02+00:00,USD
TSLA,N,5320,0.062509375,870.0,0.0,0.0,33.6,0.0,0.0,350.0,2026-01-16,0.0,0.0,124.0,0.0,0.0,16.0,313,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00350000,2024-11-05 20:00:25+00:00,USD,REGULAR,TSLA260116P00350000,2024-11-04 20:36:54+00:00,USD
TSLA,N,2098,0.062509375,151.0,0.0,0.0,32.29,0.0,0.0,360.0,2026-01-16,0.0,0.0,123.0,0.0,0.0,1.0,92,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00360000,2024-11-05 16:55:44+00:00,USD,REGULAR,TSLA260116P00360000,2024-10-31 13:33:51+00:00,USD
TSLA,N,918,0.062509375,12.0,0.0,0.0,29.86,0.0,0.0,370.0,2026-01-16,0.0,0.0,126.3,0.0,0.0,11.0,13,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00370000,2024-11-05 20:29:19+00:00,USD,REGULAR,TSLA260116P00370000,2024-10-25 17:43:32+00:00,USD
TSLA,N,3382,0.062509375,1.0,0.0,0.0,27.95,0.0,0.0,380.0,2026-01-16,0.0,0.0,134.59,0.0,0.0,1.0,50,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00380000,2024-11-05 16:22:22+00:00,USD,REGULAR,TSLA260116P00380000,2024-10-25 14:38:44+00:00,USD
TSLA,N,905,0.062509375,2.0,0.0,0.0,26.2,0.0,0.0,390.0,2026-01-16,0.0,0.0,144.65,0.0,0.0,17.0,22,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00390000,2024-11-05 15:23:23+00:00,USD,REGULAR,TSLA260116P00390000,2024-10-24 19:43:36+00:00,USD
TSLA,N,11097,0.062509375,119.0,0.0,0.0,24.65,0.0,0.0,400.0,2026-01-16,0.0,0.0,158.1,0.0,0.0,12.0,442,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00400000,2024-11-05 20:58:43+00:00,USD,REGULAR,TSLA260116P00400000,2024-11-05 20:15:05+00:00,USD
TSLA,N,1767,0.062509375,4.0,0.0,0.0,24.45,0.0,0.0,410.0,2026-01-16,0.0,0.0,156.64,0.0,0.0,1.0,71,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00410000,2024-11-05 19:13:05+00:00,USD,REGULAR,TSLA260116P00410000,2024-10-28 18:28:08+00:00,USD
TSLA,N,3185,0.12500875,3.0,0.0,0.0,23.3,0.0,0.0,420.0,2026-01-16,0.0,0.0,172.5,0.0,0.0,16.0,441,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00420000,2024-11-05 17:50:07+00:00,USD,REGULAR,TSLA260116P00420000,2024-10-24 17:13:26+00:00,USD
TSLA,N,423,0.12500875,2.0,0.0,0.0,21.95,0.0,0.0,430.0,2026-01-16,0.0,0.0,216.32,0.0,0.0,2.0,81,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00430000,2024-11-05 17:30:01+00:00,USD,REGULAR,TSLA260116P00430000,2024-10-23 15:28:39+00:00,USD
TSLA,N,2832,0.12500875,1.0,0.0,0.0,20.7,0.0,0.0,440.0,2026-01-16,0.0,0.0,188.81,0.0,0.0,2.0,192,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00440000,2024-11-05 18:52:34+00:00,USD,REGULAR,TSLA260116P00440000,2024-10-29 18:22:59+00:00,USD
TSLA,N,3249,0.12500875,479.0,0.0,0.0,19.0,0.0,0.0,450.0,2026-01-16,0.0,0.0,202.93,0.0,0.0,20.0,141,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00450000,2024-11-05 20:13:36+00:00,USD,REGULAR,TSLA260116P00450000,2024-10-31 15:07:25+00:00,USD
TSLA,N,1608,0.12500875,2.0,0.0,0.0,17.75,0.0,0.0,460.0,2026-01-16,0.0,0.0,196.8,0.0,0.0,13.0,63,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00460000,2024-11-05 15:46:50+00:00,USD,REGULAR,TSLA260116P00460000,2024-10-28 15:13:31+00:00,USD
TSLA,N,802,0.12500875,45.0,0.0,0.0,17.75,0.0,0.0,470.0,2026-01-16,0.0,0.0,252.0,0.0,0.0,19.0,39,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00470000,2024-11-05 19:00:56+00:00,USD,REGULAR,TSLA260116P00470000,2024-10-11 18:50:36+00:00,USD
TSLA,N,1260,0.12500875,1.0,0.0,0.0,16.0,0.0,0.0,480.0,2026-01-16,0.0,0.0,260.35,0.0,0.0,204.0,74,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00480000,2024-11-05 14:55:01+00:00,USD,REGULAR,TSLA260116P00480000,2024-10-14 14:56:20+00:00,USD
TSLA,N,2693,0.12500875,2.0,0.0,0.0,14.9,0.0,0.0,490.0,2026-01-16,0.0,0.0,247.9,0.0,0.0,4.0,30,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00490000,2024-11-05 15:37:10+00:00,USD,REGULAR,TSLA260116P00490000,2024-11-04 17:18:40+00:00,USD
TSLA,N,15500,0.12500875,168.0,0.0,0.0,14.2,0.0,0.0,500.0,2026-01-16,0.0,0.0,249.75,0.0,0.0,7.0,57,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00500000,2024-11-05 20:56:47+00:00,USD,REGULAR,TSLA260116P00500000,2024-11-05 20:44:39+00:00,USD
TSLA,N,14663,0.12500875,96.0,0.0,0.0,14.3,0.0,0.0,510.0,2026-01-16,0.0,0.0,244.9,0.0,0.0,2.0,60,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00510000,2024-11-05 18:23:03+00:00,USD,REGULAR,TSLA260116P00510000,2024-10-28 14:11:42+00:00,USD
TSLA,N,853,0.12500875,1.0,0.0,0.0,13.33,0.0,0.0,520.0,2026-01-16,0.0,0.0,270.45,0.0,0.0,4.0,70,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00520000,2024-11-05 16:54:06+00:00,USD,REGULAR,TSLA260116P00520000,2024-11-05 15:38:48+00:00,USD
TSLA,N,313,0.12500875,12.0,0.0,0.0,12.8,0.0,0.0,530.0,2026-01-16,0.0,0.0,283.15,0.0,0.0,4.0,24,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00530000,2024-11-05 19:51:20+00:00,USD,REGULAR,TSLA260116P00530000,2024-11-04 16:05:36+00:00,USD
TSLA,N,5549,0.12500875,1376.0,0.0,0.0,11.8,0.0,0.0,540.0,2026-01-16,0.0,0.0,289.1,0.0,0.0,9.0,66,1.0000000000000003e-05,Y,REGULAR,TSLA260116C00540000,2024-11-05 20:49:59+00:00,USD,REGULAR,TSLA260116P00540000,2024-11-05 19:58:13+00:00,USD
TSLA,Y,1320,1.0000000000000003e-05,21.0,0.0,0.0,254.83,0.0,0.0,5.0,2026-06-18,0.0,0.0,0.01,0.0,0.0,960.0,2205,0.500005,N,REGULAR,TSLA260618C00005000,2024-10-24 19:11:48+00:00,USD,REGULAR,TSLA260618P00005000,2024-10-29 14:23:29+00:00,USD
TSLA,Y,82,1.0000000000000003e-05,1.0,0.0,0.0,214.0,0.0,0.0,10.0,2026-06-18,0.0,0.0,0.06,0.0,0.0,50.0,221,0.500005,N,REGULAR,TSLA260618C00010000,2024-10-17 19:02:38+00:00,USD,REGULAR,TSLA260618P00010000,2024-10-18 16:31:45+00:00,USD
TSLA,Y,1,1.0000000000000003e-05,4.0,0.0,0.0,241.8,0.0,0.0,15.0,2026-06-18,0.08,0.22,0.2,0.0,0.0,6.0,34,0.9101571484375,N,REGULAR,TSLA260618C00015000,2024-11-05 17:36:38+00:00,USD,REGULAR,TSLA260618P00015000,2024-09-13 17:58:07+00:00,USD
TSLA,Y,16,1.0000000000000003e-05,4.0,0.0,0.0,233.05,0.0,0.0,25.0,2026-06-18,0.0,0.0,0.3,0.0,0.0,5.0,80,0.2500075,N,REGULAR,TSLA260618C00025000,2024-10-24 18:17:33+00:00,USD,REGULAR,TSLA260618P00025000,2024-10-11 15:59:56+00:00,USD
TSLA,Y,6,1.0000000000000003e-05,6.0,0.0,0.0,226.8,0.0,0.0,35.0,2026-06-18,0.0,0.0,0.64,0.0,0.0,5.0,222,0.2500075,N,REGULAR,TSLA260618C00035000,2024-10-24 18:11:21+00:00,USD,REGULAR,TSLA260618P00035000,2024-11-05 16:24:12+00:00,USD
TSLA,Y,4,1.0000000000000003e-05,1.0,0.0,0.0,177.97,0.0,0.0,40.0,2026-06-18,0.0,0.0,0.83,0.0,0.0,1.0,239,0.2500075,N,REGULAR,TSLA260618C00040000,2024-10-23 19:03:23+00:00,USD,REGULAR,TSLA260618P00040000,2024-11-01 16:40:12+00:00,USD
TSLA,Y,0,1.8165902725219727,,0.0,0.0,215.75,226.25,231.5,45.0,2026-06-18,0.0,0.0,1.0,0.0,0.0,3.0,73,0.2500075,N,REGULAR,TSLA260618C00045000,2024-09-25 17:24:36+00:00,USD,REGULAR,TSLA260618P00045000,2024-11-05 14:48:32+00:00,USD
TSLA,Y,808,1.0000000000000003e-05,2.0,0.0,0.0,203.9,0.0,0.0,50.0,2026-06-18,0.0,0.0,1.19,0.0,0.0,129.0,9989,0.2500075,N,REGULAR,TSLA260618C00050000,2024-11-04 15:58:03+00:00,USD,REGULAR,TSLA260618P00050000,2024-11-05 19:43:15+00:00,USD
TSLA,Y,98,1.0000000000000003e-05,1.0,0.0,0.0,189.0,0.0,0.0,60.0,2026-06-18,0.0,0.0,1.68,0.0,0.0,1.0,821,0.2500075,N,REGULAR,TSLA260618C00060000,2024-11-04 14:46:08+00:00,USD,REGULAR,TSLA260618P00060000,2024-11-05 15:11:54+00:00,USD
TSLA,Y,213,1.0000000000000003e-05,3.0,0.0,0.0,197.24,0.0,0.0,70.0,2026-06-18,0.0,0.0,2.29,0.0,0.0,1.0,877,0.2500075,N,REGULAR,TSLA260618C00070000,2024-10-24 19:53:56+00:00,USD,REGULAR,TSLA260618P00070000,2024-11-05 15:48:03+00:00,USD
TSLA,Y,31,1.3214755606079103,2.0,0.0,0.0,190.2,200.6,204.6,75.0,2026-06-18,0.0,0.0,2.58,0.0,0.0,2.0,127,0.2500075,N,REGULAR,TSLA260618C00075000,2024-09-25 17:23:39+00:00,USD,REGULAR,TSLA260618P00075000,2024-10-28 14:28:59+00:00,USD
TSLA,Y,778,1.0000000000000003e-05,15.0,0.0,0.0,144.33,0.0,0.0,80.0,2026-06-18,0.0,0.0,3.0,0.0,0.0,200.0,989,0.12500875,N,REGULAR,TSLA260618C00080000,2024-10-23 16:36:24+00:00,USD,REGULAR,TSLA260618P00080000,2024-10-29 15:11:26+00:00,USD
TSLA,Y,808,1.0000000000000003e-05,3.0,0.0,0.0,186.66,0.0,0.0,85.0,2026-06-18,0.0,0.0,3.42,0.0,0.0,1.0,188,0.12500875,N,REGULAR,TSLA260618C00085000,2024-10-30 15:34:47+00:00,USD,REGULAR,TSLA260618P00085000,2024-10-30 18:47:21+00:00,USD
TSLA,Y,281,1.0000000000000003e-05,12.0,0.0,0.0,174.0,0.0,0.0,90.0,2026-06-18,0.0,0.0,4.1,0.0,0.0,1.0,332,0.12500875,N,REGULAR,TSLA260618C00090000,2024-11-05 16:42:46+00:00,USD,REGULAR,TSLA260618P00090000,2024-11-01 14:56:06+00:00,USD
TSLA,Y,227,1.0000000000000003e-05,2.0,0.0,0.0,184.44,0.0,0.0,95.0,2026-06-18,0.0,0.0,4.48,0.0,0.0,1.0,958,0.12500875,N,REGULAR,TSLA260618C00095000,2024-10-25 17:19:03+00:00,USD,REGULAR,TSLA260618P00095000,2024-11-05 14:45:02+00:00,USD
TSLA,Y,2027,1.0000000000000003e-05,3.0,0.0,0.0,163.7,0.0,0.0,100.0,2026-06-18,0.0,0.0,5.0,0.0,0.0,2.0,4263,0.12500875,N,REGULAR,TSLA260618C00100000,2024-11-05 15:53:06+00:00,USD,REGULAR,TSLA260618P00100000,2024-11-05 16:16:45+00:00,USD
TSLA,Y,2668,1.0000000000000003e-05,2.0,0.0,0.0,161.08,0.0,0.0,105.0,2026-06-18,0.0,0.0,5.55,0.0,0.0,2.0,596,0.12500875,N,REGULAR,TSLA260618C00105000,2024-10-31 17:02:02+00:00,USD,REGULAR,TSLA260618P00105000,2024-10-29 14:51:03+00:00,USD
TSLA,Y,515,1.0000000000000003e-05,1.0,0.0,0.0,155.85,0.0,0.0,110.0,2026-06-18,0.0,0.0,6.3,0.0,0.0,1.0,1408,0.12500875,N,REGULAR,TSLA260618C00110000,2024-10-31 19:14:05+00:00,USD,REGULAR,TSLA260618P00110000,2024-11-05 16:16:45+00:00,USD
TSLA,Y,241,1.0000000000000003e-05,2.0,0.0,0.0,149.23,0.0,0.0,115.0,2026-06-18,0.0,0.0,7.85,0.0,0.0,1.0,1108,0.12500875,N,REGULAR,TSLA260618C00115000,2024-11-04 16:10:13+00:00,USD,REGULAR,TSLA260618P00115000,2024-11-04 14:45:27+00:00,USD
TSLA,Y,370,1.0000000000000003e-05,2.0,0.0,0.0,149.5,0.0,0.0,120.0,2026-06-18,0.0,0.0,8.1,0.0,0.0,1.0,2681,0.12500875,N,REGULAR,TSLA260618C00120000,2024-10-31 16:49:23+00:00,USD,REGULAR,TSLA260618P00120000,2024-11-05 14:37:06+00:00,USD
TSLA,Y,187,1.0000000000000003e-05,1.0,0.0,0.0,163.34,0.0,0.0,125.0,2026-06-18,0.0,0.0,9.6,0.0,0.0,10.0,2601,0.12500875,N,REGULAR,TSLA260618C00125000,2024-10-28 15:53:43+00:00,USD,REGULAR,TSLA260618P00125000,2024-11-04 15:02:07+00:00,USD
TSLA,Y,205,1.0000000000000003e-05,10.0,0.0,0.0,142.1,0.0,0.0,130.0,2026-06-18,0.0,0.0,10.6,0.0,0.0,1.0,3513,0.12500875,N,REGULAR,TSLA260618C00130000,2024-10-31 16:49:21+00:00,USD,REGULAR,TSLA260618P00130000,2024-11-04 20:40:07+00:00,USD
TSLA,Y,260,1.0000000000000003e-05,2.0,0.0,0.0,138.55,0.0,0.0,135.0,2026-06-18,0.0,0.0,11.75,0.0,0.0,1.0,1615,0.12500875,N,REGULAR,TSLA260618C00135000,2024-10-31 16:49:01+00:00,USD,REGULAR,TSLA260618P00135000,2024-11-04 17:29:46+00:00,USD
TSLA,Y,1056,1.0000000000000003e-05,3.0,0.0,0.0,130.6,0.0,0.0,140.0,2026-06-18,0.0,0.0,13.2,0.0,0.0,1.0,4557,0.12500875,N,REGULAR,TSLA260618C00140000,2024-11-01 19:03:54+00:00,USD,REGULAR,TSLA260618P00140000,2024-11-04 14:49:11+00:00,USD
TSLA,Y,304,1.0000000000000003e-05,9.0,0.0,0.0,144.1,0.0,0.0,145.0,2026-06-18,0.0,0.0,13.15,0.0,0.0,17.0,3188,0.062509375,N,REGULAR,TSLA260618C00145000,2024-10-25 15:23:05+00:00,USD,REGULAR,TSLA260618P00145000,2024-11-05 20:46:22+00:00,USD
TSLA,Y,5540,1.0000000000000003e-05,5.0,0.0,0.0,120.8,0.0,0.0,150.0,2026-06-18,0.0,0.0,14.6,0.0,0.0,3.0,4116,0.062509375,N,REGULAR,TSLA260618C00150000,2024-11-04 19:40:53+00:00,USD,REGULAR,TSLA260618P00150000,2024-11-05 15:03:35+00:00,USD
TSLA,Y,374,1.0000000000000003e-05,1.0,0.0,0.0,117.0,0.0,0.0,155.0,2026-06-18,0.0,0.0,16.99,0.0,0.0,11.0,2645,0.062509375,N,REGULAR,TSLA260618C00155000,2024-11-04 19:03:43+00:00,USD,REGULAR,TSLA260618P00155000,2024-11-04 20:25:24+00:00,USD
TSLA,Y,1033,1.0000000000000003e-05,7.0,0.0,0.0,123.3,0.0,0.0,160.0,2026-06-18,0.0,0.0,19.0,0.0,0.0,2.0,4542,0.062509375,N,REGULAR,TSLA260618C00160000,2024-11-05 17:46:35+00:00,USD,REGULAR,TSLA260618P00160000,2024-11-04 20:58:36+00:00,USD
TSLA,Y,995,1.0000000000000003e-05,1.0,0.0,0.0,116.68,0.0,0.0,165.0,2026-06-18,0.0,0.0,19.05,0.0,0.0,8.0,1791,0.062509375,N,REGULAR,TSLA260618C00165000,2024-11-05 20:55:05+00:00,USD,REGULAR,TSLA260618P00165000,2024-11-05 19:56:32+00:00,USD
TSLA,Y,1846,1.0000000000000003e-05,10.0,0.0,0.0,110.15,0.0,0.0,170.0,2026-06-18,0.0,0.0,20.5,0.0,0.0,1.0,3393,0.062509375,N,REGULAR,TSLA260618C00170000,2024-11-04 15:26:50+00:00,USD,REGULAR,TSLA260618P00170000,2024-11-05 16:33:42+00:00,USD
TSLA,Y,1417,1.0000000000000003e-05,1.0,0.0,0.0,111.28,0.0,0.0,175.0,2026-06-18,0.0,0.0,22.05,0.0,0.0,3.0,1469,0.062509375,N,REGULAR,TSLA260618C00175000,2024-11-05 14:52:54+00:00,USD,REGULAR,TSLA260618P00175000,2024-11-05 20:39:29+00:00,USD
TSLA,Y,2111,1.0000000000000003e-05,3.0,0.0,0.0,108.32,0.0,0.0,180.0,2026-06-18,0.0,0.0,24.04,0.0,0.0,2.0,4688,0.062509375,N,REGULAR,TSLA260618C00180000,2024-11-05 14:52:28+00:00,USD,REGULAR,TSLA260618P00180000,2024-11-05 20:01:09+00:00,USD
TSLA,Y,2008,1.0000000000000003e-05,2.0,0.0,0.0,107.63,0.0,0.0,185.0,2026-06-18,0.0,0.0,25.77,0.0,0.0,2.0,1843,0.062509375,N,REGULAR,TSLA260618C00185000,2024-11-05 18:21:30+00:00,USD,REGULAR,TSLA260618P00185000,2024-11-05 17:12:16+00:00,USD
TSLA,Y,3453,1.0000000000000003e-05,1.0,0.0,0.0,103.45,0.0,0.0,190.0,2026-06-18,0.0,0.0,26.99,0.0,0.0,5.0,2350,0.062509375,N,REGULAR,TSLA260618C00190000,2024-11-05 17:09:06+00:00,USD,REGULAR,TSLA260618P00190000,2024-10-29 17:18:30+00:00,USD
TSLA,Y,1587,1.0000000000000003e-05,17.0,0.0,0.0,102.5,0.0,0.0,195.0,2026-06-18,0.0,0.0,30.0,0.0,0.0,1.0,1254,0.0312596875,N,REGULAR,TSLA260618C00195000,2024-11-05 17:46:32+00:00,USD,REGULAR,TSLA260618P00195000,2024-11-05 20:52:17+00:00,USD
TSLA,Y,5115,1.0000000000000003e-05,8.0,0.0,0.0,97.46,0.0,0.0,200.0,2026-06-18,0.0,0.0,31.76,0.0,0.0,2.0,7513,0.0312596875,N,REGULAR,TSLA260618C00200000,2024-11-05 20:45:56+00:00,USD,REGULAR,TSLA260618P00200000,2024-11-05 16:38:31+00:00,USD
